ticker,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,USDJPY=X,USDJPY=X,USDJPY=X,USDJPY=X,USDJPY=X,USDJPY=X,USDJPY=X
indicator,sma,ema,rsi,macd,bollinger_bands,stochastic,adx,sma,ema,rsi,macd,bollinger_bands,stochastic,adx
Datetime,,,,,,,,,,,,,,
2026-01-27 21:30:00+00:00,1,1,-1,1,-1,1,Strong Trend,-1,-1,1,-1,0,-1,Strong Trend
2026-01-27 22:30:00+00:00,1,1,-1,1,-1,1,Strong Trend,-1,-1,1,-1,0,-1,Strong Trend
2026-01-27 23:30:00+00:00,1,1,-1,1,0,0,Strong Trend,-1,-1,1,-1,0,1,Strong Trend
2026-01-28 00:30:00+00:00,1,1,-1,1,0,-1,Strong Trend,-1,-1,1,-1,0,-1,Strong Trend
2026-01-28 01:30:00+00:00,1,1,-1,1,-1,-1,Strong Trend,-1,-1,1,-1,0,1,Strong Trend
2026-01-28 02:30:00+00:00,1,1,-1,1,-1,-1,Extremely Strong Trend,-1,-1,1,-1,0,-1,Strong Trend
2026-01-28 03:30:00+00:00,1,1,-1,1,0,1,Extremely Strong Trend,-1,-1,1,-1,0,1,Extremely Strong Trend
2026-01-28 04:30:00+00:00,1,1,-1,1,0,-1,Extremely Strong Trend,-1,-1,1,-1,0,1,Extremely Strong Trend
2026-01-28 05:30:00+00:00,1,1,-1,1,0,-1,Extremely Strong Trend,-1,-1,0,-1,0,1,Extremely Strong Trend
2026-01-28 06:30:00+00:00,1,1,0,1,0,-1,Extremely Strong Trend,-1,-1,0,1,0,1,Extremely Strong Trend
2026-01-28 07:30:00+00:00,1,1,0,1,0,-1,Extremely Strong Trend,-1,-1,0,1,0,1,Strong Trend
2026-01-28 08:30:00+00:00,1,1,0,-1,0,-1,Extremely Strong Trend,-1,-1,0,1,0,-1,Strong Trend
2026-01-28 09:30:00+00:00,1,1,0,-1,0,-1,Extremely Strong Trend,-1,-1,0,1,0,-1,Strong Trend
2026-01-28 10:30:00+00:00,1,1,0,-1,0,-1,Extremely Strong Trend,-1,-1,0,1,0,1,Strong Trend
2026-01-28 11:30:00+00:00,1,1,0,-1,0,-1,Extremely Strong Trend,-1,-1,0,1,0,1,Strong Trend
2026-01-28 12:30:00+00:00,1,1,0,-1,0,-1,Extremely Strong Trend,-1,-1,0,1,0,1,Strong Trend
2026-01-28 13:30:00+00:00,1,1,0,-1,0,-1,Strong Trend,-1,-1,0,1,0,-1,Strong Trend
2026-01-28 14:30:00+00:00,1,1,0,-1,0,1,Strong Trend,-1,-1,0,1,0,1,Strong Trend
2026-01-28 15:30:00+00:00,-1,1,0,-1,0,1,Strong Trend,1,-1,0,1,0,-1,Strong Trend
2026-01-28 16:30:00+00:00,-1,1,0,-1,0,-1,Strong Trend,1,-1,0,1,0,-1,Strong Trend
2026-01-28 17:30:00+00:00,-1,1,0,-1,0,1,Strong Trend,1,-1,0,1,0,-1,Strong Trend
2026-01-28 18:30:00+00:00,-1,1,0,-1,0,-1,Strong Trend,1,-1,0,1,0,1,Strong Trend
2026-01-28 19:30:00+00:00,-1,1,0,-1,0,-1,Strong Trend,1,-1,0,1,0,1,Strong Trend
2026-01-28 20:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,-1,0,1,-1,1,Strong Trend
2026-01-28 21:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,0,1,-1,1,Strong Trend
2026-01-28 22:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,0,1,-1,-1,Strong Trend
2026-01-28 23:30:00+00:00,-1,-1,0,-1,1,-1,Strong Trend,1,1,0,1,-1,1,Strong Trend
2026-01-29 00:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,0,1,0,-1,Strong Trend
2026-01-29 01:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,0,1,0,-1,Strong Trend
2026-01-29 02:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,0,1,0,-1,Strong Trend
2026-01-29 03:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,0,1,0,1,Strong Trend
2026-01-29 04:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,0,1,0,-1,Strong Trend
2026-01-29 05:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,0,1,0,-1,Strong Trend
2026-01-29 06:30:00+00:00,-1,-1,0,-1,0,-1,Developing Trend,1,1,0,1,0,1,Strong Trend
2026-01-29 07:30:00+00:00,-1,-1,0,1,0,1,Developing Trend,1,1,0,1,0,-1,Strong Trend
2026-01-29 08:30:00+00:00,-1,1,0,1,0,1,Developing Trend,1,1,0,-1,0,-1,Developing Trend
2026-01-29 09:30:00+00:00,1,1,0,1,0,1,Developing Trend,1,1,0,-1,0,-1,Developing Trend
2026-01-29 10:30:00+00:00,1,1,0,1,0,-1,Developing Trend,1,-1,0,-1,0,1,Developing Trend
2026-01-29 11:30:00+00:00,1,1,0,1,0,-1,sideways,-1,-1,0,-1,0,1,Developing Trend
2026-01-29 12:30:00+00:00,1,1,0,1,0,-1,sideways,-1,1,0,-1,0,1,Developing Trend
2026-01-29 13:30:00+00:00,1,1,0,1,0,-1,sideways,-1,1,0,1,0,1,Developing Trend
2026-01-29 14:30:00+00:00,1,1,0,-1,0,-1,sideways,-1,1,0,1,0,1,sideways
2026-01-29 15:30:00+00:00,1,-1,0,-1,0,-1,sideways,-1,1,0,1,0,1,sideways
2026-01-29 16:30:00+00:00,1,-1,0,-1,0,1,sideways,-1,1,0,1,0,1,sideways
2026-01-29 17:30:00+00:00,1,-1,0,-1,0,1,sideways,-1,1,0,1,0,-1,sideways
2026-01-29 18:30:00+00:00,1,-1,0,-1,0,1,sideways,-1,1,0,1,0,-1,sideways
2026-01-29 19:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,1,0,-1,0,-1,sideways
2026-01-29 20:30:00+00:00,-1,-1,0,-1,1,-1,sideways,1,-1,0,-1,1,-1,sideways
2026-01-29 21:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,-1,0,-1,0,1,sideways
2026-01-29 22:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,-1,0,-1,0,1,sideways
2026-01-29 23:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,-1,0,-1,0,1,sideways
2026-01-30 00:30:00+00:00,-1,-1,0,-1,0,-1,sideways,-1,-1,0,-1,0,1,sideways
2026-01-30 01:30:00+00:00,-1,-1,0,-1,0,1,sideways,-1,-1,0,-1,0,1,sideways
2026-01-30 02:30:00+00:00,-1,-1,0,1,0,1,sideways,-1,-1,0,-1,0,1,sideways
2026-01-30 03:30:00+00:00,-1,1,0,1,0,-1,sideways,-1,-1,0,-1,0,-1,sideways
2026-01-30 04:30:00+00:00,-1,1,0,1,0,-1,sideways,-1,-1,0,-1,0,1,sideways
2026-01-30 05:30:00+00:00,-1,-1,0,-1,0,-1,sideways,-1,1,0,1,0,1,sideways
2026-01-30 06:30:00+00:00,-1,-1,0,-1,1,-1,sideways,-1,1,0,1,-1,1,sideways
2026-01-30 07:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,1,0,1,-1,-1,sideways
2026-01-30 08:30:00+00:00,-1,-1,0,-1,0,1,Developing Trend,1,1,0,1,-1,1,sideways
2026-01-30 09:30:00+00:00,-1,-1,0,-1,0,1,Developing Trend,1,1,0,1,0,1,sideways
2026-01-30 10:30:00+00:00,-1,-1,0,-1,0,1,Developing Trend,1,1,0,1,0,-1,sideways
2026-01-30 11:30:00+00:00,-1,-1,0,-1,0,-1,Developing Trend,1,1,0,1,0,-1,Developing Trend
2026-01-30 12:30:00+00:00,-1,-1,0,-1,0,1,Developing Trend,1,1,0,1,0,-1,Developing Trend
2026-01-30 13:30:00+00:00,-1,-1,0,-1,0,1,Developing Trend,1,1,0,1,0,1,Developing Trend
2026-01-30 14:30:00+00:00,-1,-1,0,-1,0,-1,Developing Trend,1,1,-1,1,0,1,Developing Trend
2026-01-30 15:30:00+00:00,-1,-1,0,-1,0,1,Developing Trend,1,1,0,1,0,-1,Strong Trend
2026-01-30 16:30:00+00:00,-1,-1,0,1,0,1,Developing Trend,1,1,0,1,0,-1,Strong Trend
2026-01-30 17:30:00+00:00,-1,-1,0,1,0,-1,Developing Trend,1,1,0,1,0,-1,Strong Trend
2026-01-30 18:30:00+00:00,-1,-1,0,-1,0,-1,Developing Trend,1,1,0,1,0,1,Strong Trend
2026-01-30 19:30:00+00:00,-1,-1,0,-1,0,-1,Developing Trend,1,1,0,1,0,1,Strong Trend
2026-01-30 20:30:00+00:00,-1,-1,0,-1,0,-1,Developing Trend,1,1,-1,1,0,1,Strong Trend
2026-02-03 01:30:00+00:00,-1,-1,1,-1,1,-1,Developing Trend,1,1,-1,1,-1,1,Strong Trend
2026-02-03 02:30:00+00:00,-1,-1,1,-1,1,1,Strong Trend,1,1,-1,1,-1,1,Strong Trend
2026-02-03 03:30:00+00:00,-1,-1,1,-1,1,-1,Strong Trend,1,1,-1,1,0,-1,Strong Trend
2026-02-03 04:30:00+00:00,-1,-1,1,-1,0,1,Strong Trend,1,1,-1,1,0,-1,Strong Trend
2026-02-03 05:30:00+00:00,-1,-1,1,-1,0,1,Strong Trend,1,1,-1,1,0,-1,Strong Trend
2026-02-03 06:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,-1,1,0,-1,Strong Trend
2026-02-03 07:30:00+00:00,-1,-1,1,-1,0,-1,Strong Trend,1,1,-1,1,0,1,Strong Trend
2026-02-03 08:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,-1,1,0,-1,Strong Trend
2026-02-03 09:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,-1,1,0,-1,Strong Trend
2026-02-03 10:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,-1,1,0,-1,Strong Trend
2026-02-03 11:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,1,1,-1,-1,0,-1,Strong Trend
2026-02-03 12:30:00+00:00,-1,-1,0,1,0,1,Strong Trend,1,1,-1,-1,0,-1,Strong Trend
2026-02-03 13:30:00+00:00,-1,-1,0,1,0,1,Strong Trend,1,1,-1,-1,0,1,Strong Trend
2026-02-03 14:30:00+00:00,-1,-1,0,1,0,-1,Strong Trend,1,1,-1,-1,0,1,Strong Trend
2026-02-03 15:30:00+00:00,-1,-1,1,1,0,-1,Strong Trend,1,1,-1,-1,0,1,Strong Trend
2026-02-03 16:30:00+00:00,-1,-1,0,1,0,1,Strong Trend,1,1,-1,-1,0,-1,Strong Trend
2026-02-03 17:30:00+00:00,-1,-1,0,1,0,1,Strong Trend,1,1,-1,-1,0,-1,Strong Trend
2026-02-03 18:30:00+00:00,-1,-1,0,1,0,1,Strong Trend,1,1,-1,-1,0,-1,Strong Trend
2026-02-03 19:30:00+00:00,-1,-1,0,1,0,-1,Strong Trend,1,1,-1,-1,0,-1,Strong Trend
2026-02-03 20:30:00+00:00,-1,-1,0,1,0,1,Strong Trend,1,1,0,-1,0,-1,Strong Trend
2026-02-03 21:30:00+00:00,-1,-1,0,1,0,1,Strong Trend,1,1,0,-1,0,-1,Strong Trend
2026-02-03 22:30:00+00:00,-1,-1,0,1,0,-1,Strong Trend,1,1,0,-1,0,1,Strong Trend
2026-02-03 23:30:00+00:00,-1,-1,0,1,0,-1,Strong Trend,1,1,0,-1,0,-1,Strong Trend
2026-02-04 00:30:00+00:00,-1,-1,0,1,0,1,Strong Trend,1,1,0,-1,0,1,Strong Trend
2026-02-04 01:30:00+00:00,-1,-1,0,1,0,1,Strong Trend,1,1,0,-1,0,-1,Strong Trend
2026-02-04 02:30:00+00:00,1,-1,0,1,0,1,Strong Trend,1,1,0,-1,0,-1,Strong Trend
2026-02-04 03:30:00+00:00,1,-1,0,1,0,1,Developing Trend,1,1,0,-1,0,1,Strong Trend
2026-02-04 04:30:00+00:00,1,-1,0,1,0,-1,Developing Trend,1,1,0,-1,0,1,Strong Trend
2026-02-04 05:30:00+00:00,1,-1,0,1,0,-1,Developing Trend,1,1,-1,-1,0,1,Strong Trend
2026-02-04 06:30:00+00:00,1,-1,0,1,0,1,Developing Trend,1,1,-1,-1,0,1,Strong Trend
2026-02-04 07:30:00+00:00,1,-1,0,1,0,-1,Developing Trend,1,1,-1,-1,-1,1,Strong Trend
2026-02-04 08:30:00+00:00,1,-1,0,1,0,-1,sideways,1,1,-1,1,-1,-1,Strong Trend
2026-02-04 09:30:00+00:00,1,1,0,1,0,1,sideways,1,1,-1,1,0,-1,Strong Trend
2026-02-04 10:30:00+00:00,1,1,0,1,0,1,sideways,1,1,-1,1,0,-1,Strong Trend
2026-02-04 11:30:00+00:00,1,1,0,1,0,-1,sideways,1,1,-1,1,0,1,Strong Trend
2026-02-04 12:30:00+00:00,1,1,0,1,0,-1,sideways,1,1,-1,1,0,1,Strong Trend
2026-02-04 13:30:00+00:00,1,1,0,1,0,-1,sideways,1,1,-1,1,0,1,Strong Trend
2026-02-04 14:30:00+00:00,1,1,0,1,0,-1,sideways,1,1,-1,1,0,1,Strong Trend
2026-02-04 15:30:00+00:00,1,1,0,1,0,-1,sideways,1,1,-1,1,0,-1,Extremely Strong Trend
2026-02-04 16:30:00+00:00,1,-1,0,1,0,-1,sideways,1,1,-1,1,0,1,Extremely Strong Trend
2026-02-04 17:30:00+00:00,1,-1,0,1,0,1,sideways,1,1,-1,1,0,-1,Extremely Strong Trend
2026-02-04 18:30:00+00:00,1,-1,0,1,0,1,sideways,1,1,0,-1,0,-1,Extremely Strong Trend
2026-02-04 19:30:00+00:00,1,-1,0,1,0,-1,sideways,1,1,0,-1,0,-1,Extremely Strong Trend
2026-02-04 20:30:00+00:00,-1,-1,0,-1,1,-1,sideways,1,1,0,-1,0,1,Strong Trend
2026-02-04 21:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,1,0,-1,0,1,Strong Trend
2026-02-04 22:30:00+00:00,-1,-1,0,-1,0,-1,sideways,1,1,0,-1,0,1,Strong Trend
2026-02-04 23:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,1,-1,-1,0,1,Strong Trend
2026-02-05 00:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,1,-1,-1,0,1,Strong Trend
2026-02-05 01:30:00+00:00,-1,-1,0,-1,0,-1,sideways,1,1,-1,-1,0,1,Strong Trend
2026-02-05 02:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,1,0,-1,0,-1,Strong Trend
2026-02-05 03:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,1,0,-1,0,-1,Strong Trend
2026-02-05 04:30:00+00:00,-1,-1,0,-1,0,-1,sideways,1,1,0,-1,0,1,Strong Trend
2026-02-05 05:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,1,0,-1,0,-1,Strong Trend
2026-02-05 06:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,1,0,-1,0,-1,Strong Trend
2026-02-05 07:30:00+00:00,-1,-1,0,-1,0,-1,sideways,1,1,0,-1,0,1,Strong Trend
2026-02-05 08:30:00+00:00,-1,-1,0,-1,0,-1,sideways,1,1,0,-1,0,-1,Strong Trend
2026-02-05 09:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,1,0,-1,0,-1,Strong Trend
2026-02-05 10:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,1,0,-1,0,1,Strong Trend
2026-02-05 11:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,1,0,-1,0,1,Strong Trend
2026-02-05 12:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,1,-1,-1,0,-1,Strong Trend
2026-02-05 13:30:00+00:00,-1,-1,0,1,0,1,sideways,1,1,0,-1,0,-1,Strong Trend
2026-02-05 14:30:00+00:00,-1,-1,0,-1,1,-1,sideways,1,1,-1,1,-1,1,Strong Trend
2026-02-05 15:30:00+00:00,-1,-1,0,-1,0,1,sideways,1,1,0,1,0,1,Strong Trend
2026-02-05 16:30:00+00:00,-1,-1,0,1,0,1,sideways,1,1,0,1,0,-1,Strong Trend
2026-02-05 17:30:00+00:00,-1,-1,0,1,0,1,sideways,1,1,0,-1,0,-1,Strong Trend
2026-02-05 18:30:00+00:00,-1,-1,0,1,0,1,sideways,1,1,0,-1,0,-1,Strong Trend
2026-02-05 19:30:00+00:00,-1,-1,0,1,0,-1,sideways,1,1,0,-1,0,1,Strong Trend
2026-02-05 20:30:00+00:00,-1,-1,0,1,0,-1,sideways,1,1,0,-1,0,1,Strong Trend
2026-02-05 21:30:00+00:00,1,-1,0,1,0,1,sideways,1,1,0,-1,0,1,Strong Trend
2026-02-05 22:30:00+00:00,1,-1,0,1,0,1,sideways,1,1,0,-1,0,-1,Strong Trend
2026-02-05 23:30:00+00:00,1,-1,0,1,0,-1,sideways,1,1,0,-1,0,-1,Strong Trend
2026-02-06 00:30:00+00:00,1,-1,0,1,0,-1,sideways,-1,1,0,-1,0,1,Developing Trend
2026-02-06 01:30:00+00:00,1,-1,0,-1,0,-1,sideways,-1,1,0,-1,0,1,Developing Trend
2026-02-06 02:30:00+00:00,1,-1,0,-1,0,-1,sideways,-1,1,0,-1,0,1,Developing Trend
2026-02-06 03:30:00+00:00,1,-1,0,-1,0,1,sideways,-1,1,0,-1,0,-1,Developing Trend
2026-02-06 04:30:00+00:00,-1,-1,0,-1,0,1,sideways,-1,1,0,-1,0,-1,Developing Trend
2026-02-06 05:30:00+00:00,-1,-1,0,-1,0,1,sideways,-1,-1,0,-1,0,-1,Developing Trend
2026-02-06 06:30:00+00:00,-1,-1,0,-1,0,1,sideways,-1,-1,0,-1,0,-1,Developing Trend
2026-02-06 07:30:00+00:00,-1,-1,0,-1,0,1,sideways,-1,-1,0,-1,0,1,Developing Trend
2026-02-06 08:30:00+00:00,-1,-1,0,1,0,1,sideways,-1,-1,0,-1,0,1,Developing Trend
2026-02-06 09:30:00+00:00,-1,-1,0,1,0,1,sideways,-1,-1,0,-1,0,-1,Developing Trend
2026-02-06 10:30:00+00:00,-1,-1,0,1,0,1,sideways,-1,-1,0,-1,0,1,Developing Trend
2026-02-06 11:30:00+00:00,-1,-1,0,1,0,1,sideways,-1,-1,0,-1,0,1,Developing Trend
2026-02-06 12:30:00+00:00,-1,-1,0,1,0,-1,sideways,-1,-1,0,-1,0,1,Developing Trend
2026-02-06 13:30:00+00:00,-1,-1,0,1,0,-1,sideways,-1,-1,0,-1,0,1,Developing Trend
2026-02-06 14:30:00+00:00,1,-1,0,1,0,1,sideways,-1,1,0,1,0,1,sideways
2026-02-06 15:30:00+00:00,1,1,0,1,0,0,sideways,-1,1,0,1,0,-1,sideways
2026-02-06 16:30:00+00:00,1,-1,0,1,0,-1,sideways,-1,1,0,1,0,-1,sideways
2026-02-06 17:30:00+00:00,1,1,0,1,0,-1,sideways,1,1,0,1,0,1,sideways
2026-02-06 18:30:00+00:00,1,1,0,1,-1,1,sideways,1,1,0,1,0,-1,sideways
2026-02-06 19:30:00+00:00,1,1,0,1,-1,1,sideways,1,1,0,1,0,-1,sideways
2026-02-06 20:30:00+00:00,1,1,0,1,-1,-1,sideways,1,1,0,-1,0,-1,sideways
2026-02-06 21:30:00+00:00,1,1,0,1,0,-1,sideways,1,1,0,1,0,1,sideways
2026-02-06 22:30:00+00:00,1,1,0,1,0,1,sideways,1,1,0,1,0,1,sideways
2026-02-06 23:30:00+00:00,1,1,0,1,0,1,sideways,1,1,0,1,0,1,sideways
2026-02-07 00:30:00+00:00,1,1,0,1,0,1,sideways,1,1,0,1,0,1,sideways
2026-02-07 01:30:00+00:00,1,1,0,1,0,1,sideways,1,1,0,1,0,-1,sideways
2026-02-07 02:30:00+00:00,1,1,0,1,0,-1,sideways,1,1,0,1,0,-1,sideways
2026-02-09 05:30:00+00:00,1,1,0,1,0,1,sideways,1,1,0,1,0,-1,sideways
2026-02-09 06:30:00+00:00,1,1,0,1,0,-1,Developing Trend,1,1,0,-1,0,-1,sideways
2026-02-09 07:30:00+00:00,1,1,0,1,0,-1,sideways,1,-1,0,-1,0,1,sideways
2026-02-09 08:30:00+00:00,1,1,0,1,0,-1,sideways,1,-1,0,-1,0,1,sideways
2026-02-09 09:30:00+00:00,1,1,0,1,0,1,sideways,-1,-1,0,-1,0,-1,Developing Trend
2026-02-09 10:30:00+00:00,1,1,0,1,0,1,sideways,-1,-1,0,-1,1,-1,Developing Trend
2026-02-09 11:30:00+00:00,1,1,-1,1,-1,1,Developing Trend,-1,-1,0,-1,1,-1,Developing Trend
2026-02-09 12:30:00+00:00,1,1,-1,1,-1,1,Developing Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-09 13:30:00+00:00,1,1,-1,1,-1,1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-09 14:30:00+00:00,1,1,-1,1,0,-1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-09 15:30:00+00:00,1,1,-1,1,0,-1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-09 16:30:00+00:00,1,1,-1,1,0,1,Strong Trend,-1,-1,0,-1,0,-1,Strong Trend
2026-02-09 17:30:00+00:00,1,1,-1,1,-1,1,Strong Trend,-1,-1,0,-1,0,-1,Strong Trend
2026-02-09 18:30:00+00:00,1,1,-1,1,-1,1,Strong Trend,-1,-1,1,-1,1,-1,Strong Trend
2026-02-09 19:30:00+00:00,1,1,-1,1,-1,1,Strong Trend,-1,-1,1,-1,1,-1,Strong Trend
2026-02-09 20:30:00+00:00,1,1,-1,1,0,-1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-09 21:30:00+00:00,1,1,-1,1,0,-1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-09 22:30:00+00:00,1,1,-1,1,0,1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-09 23:30:00+00:00,1,1,-1,1,0,1,Strong Trend,-1,-1,0,-1,0,-1,Strong Trend
2026-02-10 00:30:00+00:00,1,1,-1,1,0,1,Strong Trend,-1,-1,0,-1,0,-1,Strong Trend
2026-02-10 01:30:00+00:00,1,1,-1,1,0,-1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-10 02:30:00+00:00,1,1,-1,1,0,-1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-10 03:30:00+00:00,1,1,-1,1,0,1,Strong Trend,-1,-1,0,-1,0,-1,Strong Trend
2026-02-10 04:30:00+00:00,1,1,0,-1,0,-1,Strong Trend,-1,-1,0,1,0,1,Strong Trend
2026-02-10 05:30:00+00:00,1,1,0,-1,0,-1,Strong Trend,-1,-1,0,1,0,1,Strong Trend
2026-02-10 06:30:00+00:00,1,1,0,-1,0,-1,Strong Trend,-1,-1,0,1,0,-1,Strong Trend
2026-02-10 07:30:00+00:00,1,1,0,-1,0,1,Strong Trend,-1,-1,0,-1,0,-1,Strong Trend
2026-02-10 08:30:00+00:00,1,1,0,-1,0,1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-10 09:30:00+00:00,1,1,0,-1,0,-1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-10 10:30:00+00:00,1,1,0,-1,0,-1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-10 11:30:00+00:00,1,1,0,-1,0,-1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-10 12:30:00+00:00,-1,1,0,-1,0,1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-10 13:30:00+00:00,-1,1,0,-1,0,1,Strong Trend,-1,-1,0,1,0,1,Strong Trend
2026-02-10 14:30:00+00:00,-1,1,0,-1,0,1,Strong Trend,-1,-1,0,-1,0,-1,Strong Trend
2026-02-10 15:30:00+00:00,-1,1,0,-1,0,-1,Strong Trend,-1,-1,0,-1,0,-1,Strong Trend
2026-02-10 16:30:00+00:00,-1,1,0,-1,0,-1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-10 17:30:00+00:00,-1,1,0,-1,1,-1,Strong Trend,-1,-1,0,-1,0,-1,Strong Trend
2026-02-10 18:30:00+00:00,-1,1,0,-1,0,1,Strong Trend,-1,-1,1,-1,1,-1,Strong Trend
2026-02-10 19:30:00+00:00,-1,1,0,-1,0,1,Strong Trend,-1,-1,1,-1,1,1,Strong Trend
2026-02-10 20:30:00+00:00,-1,1,0,-1,0,1,Strong Trend,-1,-1,1,-1,1,1,Strong Trend
2026-02-10 21:30:00+00:00,-1,1,0,-1,0,-1,Strong Trend,-1,-1,1,-1,0,1,Strong Trend
2026-02-10 22:30:00+00:00,-1,1,0,-1,0,-1,Strong Trend,-1,-1,1,-1,0,1,Strong Trend
2026-02-10 23:30:00+00:00,-1,1,0,-1,0,-1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-11 00:30:00+00:00,-1,1,0,-1,0,1,Strong Trend,-1,-1,1,-1,0,-1,Strong Trend
2026-02-11 01:30:00+00:00,-1,-1,0,-1,0,-1,Strong Trend,-1,-1,0,-1,0,-1,Strong Trend
2026-02-11 02:30:00+00:00,-1,-1,0,-1,0,-1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-11 03:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,-1,-1,0,-1,0,1,Strong Trend
2026-02-11 04:30:00+00:00,-1,-1,0,-1,0,-1,Developing Trend,-1,-1,0,1,0,1,Strong Trend
2026-02-11 05:30:00+00:00,-1,-1,0,-1,0,1,Developing Trend,-1,-1,1,1,0,-1,Strong Trend
2026-02-11 06:30:00+00:00,-1,-1,0,-1,0,1,Developing Trend,-1,-1,1,-1,0,-1,Strong Trend
2026-02-11 07:30:00+00:00,-1,-1,0,-1,0,1,Developing Trend,-1,-1,1,-1,0,-1,Strong Trend
2026-02-11 08:30:00+00:00,-1,1,0,-1,0,1,Developing Trend,-1,-1,1,-1,0,-1,Extremely Strong Trend
2026-02-11 09:30:00+00:00,-1,1,0,1,0,1,Developing Trend,-1,-1,1,-1,0,1,Extremely Strong Trend
2026-02-11 10:30:00+00:00,-1,1,0,1,0,1,Developing Trend,-1,-1,1,-1,1,1,Extremely Strong Trend
2026-02-11 11:30:00+00:00,1,1,0,1,0,-1,Developing Trend,-1,-1,1,-1,0,1,Extremely Strong Trend
2026-02-11 12:30:00+00:00,1,1,0,1,0,-1,Developing Trend,-1,-1,1,-1,0,1,Extremely Strong Trend
2026-02-11 13:30:00+00:00,1,1,0,1,0,-1,Developing Trend,-1,-1,1,-1,0,1,Extremely Strong Trend
2026-02-11 14:30:00+00:00,1,1,0,1,0,-1,Developing Trend,-1,-1,1,-1,0,1,Extremely Strong Trend
2026-02-11 15:30:00+00:00,1,1,0,1,0,1,Strong Trend,-1,-1,1,-1,0,1,Extremely Strong Trend
2026-02-11 16:30:00+00:00,1,1,0,1,0,-1,Strong Trend,-1,-1,0,1,0,1,Extremely Strong Trend
2026-02-11 17:30:00+00:00,1,1,0,-1,0,-1,Developing Trend,-1,-1,0,1,0,1,Extremely Strong Trend
2026-02-11 18:30:00+00:00,1,-1,0,-1,1,-1,Strong Trend,-1,-1,0,1,0,1,Extremely Strong Trend
2026-02-11 19:30:00+00:00,1,-1,1,-1,1,-1,Strong Trend,-1,-1,0,1,0,-1,Strong Trend
2026-02-11 20:30:00+00:00,-1,-1,0,-1,1,-1,Strong Trend,-1,-1,0,1,0,-1,Strong Trend
2026-02-11 21:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,-1,-1,0,1,0,-1,Strong Trend
2026-02-11 22:30:00+00:00,-1,-1,0,-1,0,1,Strong Trend,-1,-1,0,1,0,-1,Strong Trend
